consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,s_im1,s_im2,s_im3,s_im4,s_im5,s_im6,s_im7,s_im8,s_im1pos,s_im2pos,s_im3pos,s_im4pos,s_im5pos,s_im6pos,s_im7pos,s_im8pos,s_tarright,search_resp.keys,search_resp.rt,search_loop.thisRepN,search_loop.thisTrialN,search_loop.thisN,search_loop.thisIndex,search_loop.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_68.png,KIND,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,candle,,,,,,0,0,0,23,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,APPLE,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,telephone,,,,,,0,1,1,38,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,MILLER,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,telephone,,,,,,0,2,2,49,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,YARD,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,tyre,,,,,,0,3,3,55,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,NATION,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,stamp,,,,,,0,4,4,21,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,SALE,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,dart,,,,,,0,5,5,8,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,HOUSE,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,mushroom,,,,,,0,6,6,25,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,PRINCE,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,carrot,,,,,,0,7,7,20,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_356.png,CANDY,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,pawn,,,,,,0,8,8,46,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,TOILET,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,razor,,,,,,0,9,9,54,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,CLOCK,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,bolt,,,,,,0,10,10,18,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,COPS,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,pencil,,,,,,0,11,11,10,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,TOILET,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,pepper,,,,,,0,12,12,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,anchor,,,,,,0,13,13,13,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,CANDY,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,stamp,,,,,,0,14,14,52,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_255.png,PENNY,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,shovel,,,,,,0,15,15,19,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,DUDE,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,pepper,,,,,,0,16,16,59,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,ROOF,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,basket,,,,,,0,17,17,50,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,LEADER,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,boot,,,,,,0,18,18,43,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,SHOTS,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,telephone,,,,,,0,19,19,7,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,YEAR,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,pencil,,,,,,0,20,20,41,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,LETTER,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,crown,,,,,,0,21,21,56,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,SALE,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,megaphone,,,,,,0,22,22,57,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,BATH,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,telephone,,,,,,0,23,23,15,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,HOUSE,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,wheel,,,,,,0,24,24,36,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,PLENTY,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,spoon,,,,,,0,25,25,11,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,POLICY,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,basket,,,,,,0,26,26,34,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_141.png,CLIENT,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,sunflower,,,,,,0,27,27,30,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,JUNGLE,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,tyre,,,,,,0,28,28,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,FAMILY,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,scissors,,,,,,0,29,29,48,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,AREA,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,tyre,,,,,,0,30,30,32,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,SERIES,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,rug,,,,,,0,31,31,39,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,CLOCK,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,runner,,,,,,0,32,32,42,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_18.png,RIVER,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,planet,,,,,,0,33,33,22,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_452.png,COPS,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,watch,,,,,,0,34,34,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,POLICY,5ef4948e17993d0424e13842,09/05/2002,2020-08-13_13h49.32.178,proactive2,2020.1.2,Win32,60,5f341be081b9052c55068110,5f353698c7567a4a28eef523,5,,,,,,kettle,,,,,,0,35,35,44,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
