consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,s_im1,s_im2,s_im3,s_im4,s_im5,s_im6,s_im7,s_im8,s_im1pos,s_im2pos,s_im3pos,s_im4pos,s_im5pos,s_im6pos,s_im7pos,s_im8pos,s_tarright,search_resp.keys,search_loop.thisRepN,search_loop.thisTrialN,search_loop.thisN,search_loop.thisIndex,search_loop.ran,search_resp.rt,prac_wm_search_loop.thisRepN,prac_wm_search_loop.thisTrialN,prac_wm_search_loop.thisN,prac_wm_search_loop.thisIndex,prac_wm_search_loop.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_search_loop.thisRepN,wm_search_loop.thisTrialN,wm_search_loop.thisN,wm_search_loop.thisIndex,wm_search_loop.ran,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_151.png,GIRL,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,tray,,,,,,0,0,0,19,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,BODY,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,wheel,,,,,,0,1,1,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,windmill,,,,,,0,2,2,32,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,boot,,,,,,0,3,3,37,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,cap,,,,,,0,4,4,26,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,LOTS,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,microphone,,,,,,0,5,5,10,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,STYLE,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,suitcase,,,,,,0,6,6,25,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,basket,,,,,,0,7,7,9,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,MONTH,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,cherry,,,,,,0,8,8,16,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,LETTER,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,stool,,,,,,0,9,9,42,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,runner,,,,,,0,10,10,14,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,helmet,,,,,,0,11,11,48,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,THING,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,microphone,,,,,,0,12,12,47,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,pepper,,,,,,0,13,13,20,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,candle,,,,,,0,14,14,44,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,salt,,,,,,0,15,15,38,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,YARD,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,monkey,,,,,,0,16,16,29,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_255.png,AREA,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,shovel,,,,,,0,17,17,22,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,THING,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,bench,,,,,,0,18,18,59,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,CASINO,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,motorbike,,,,,,0,19,19,36,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,cart,,,,,,0,20,20,39,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,GODS,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,perfume,,,,,,0,21,21,11,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,KIND,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,dice,,,,,,0,22,22,54,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,scissors,,,,,,0,23,23,56,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_488.png,STYLE,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,sun,,,,,,0,24,24,33,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,BATH,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,daisy,,,,,,0,25,25,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,pencil,,,,,,0,26,26,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,backpack,,,,,,0,27,27,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,ring,,,,,,0,28,28,43,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,carrot,,,,,,0,29,29,12,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,dart,,,,,,0,30,30,50,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ea047d315537303f1e60ef9,29/09/1953,2020-09-10_14h38.41.341,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a24668ddeed0729625102,3,,,,,,dart,,,,,,0,31,31,40,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
