consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,s_im1,s_im2,s_im3,s_im4,s_im5,s_im6,s_im7,s_im8,s_im1pos,s_im2pos,s_im3pos,s_im4pos,s_im5pos,s_im6pos,s_im7pos,s_im8pos,s_tarright,search_resp.keys,search_resp.rt,search_loop.thisRepN,search_loop.thisTrialN,search_loop.thisN,search_loop.thisIndex,search_loop.ran,prac_wm_search_loop.thisRepN,prac_wm_search_loop.thisTrialN,prac_wm_search_loop.thisN,prac_wm_search_loop.thisIndex,prac_wm_search_loop.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_search_loop.thisRepN,wm_search_loop.thisTrialN,wm_search_loop.thisN,wm_search_loop.thisIndex,wm_search_loop.ran,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,salt,,,,,,0,0,0,38,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,WEAPON,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,windmill,,,,,,0,1,1,32,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,PHOTO,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,gorilla,,,,,,0,2,2,52,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,THING,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,diamond,,,,,,0,3,3,15,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,ESTATE,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,dice,,,,,,0,4,4,46,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SAKE,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,perfume,,,,,,0,5,5,7,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,DEMON,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,peg,,,,,,0,6,6,23,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,candle,,,,,,0,7,7,44,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,helmet,,,,,,0,8,8,48,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,LETTER,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,stool,,,,,,0,9,9,42,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_151.png,GIRL,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,tray,,,,,,0,10,10,19,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,PENNY,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,monkey,,,,,,0,11,11,31,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,VALLEY,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,pencil,,,,,,0,12,12,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,dart,,,,,,0,13,13,50,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,IDEAS,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,salt,,,,,,0,14,14,28,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,dart,,,,,,0,15,15,40,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,PHOTO,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,telephone,,,,,,0,16,16,21,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,GODS,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,perfume,,,,,,0,17,17,11,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,ROOF,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,rug,,,,,,0,18,18,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,ring,,,,,,0,19,19,43,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,ARTIST,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,stool,,,,,,0,20,20,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,YARD,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,monkey,,,,,,0,21,21,29,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,ARTIST,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,cap,,,,,,0,22,22,26,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,WOMEN,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,runner,,,,,,0,23,23,14,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,DUDE,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,scissors,,,,,,0,24,24,27,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,DEATH,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,gorilla,,,,,,0,25,25,49,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,PLENTY,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,backpack,,,,,,0,26,26,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SAKE,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,ring,,,,,,0,27,27,17,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,BATH,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,daisy,,,,,,0,28,28,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,CARS,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,mushroom,,,,,,0,29,29,35,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,MILE,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,map,,,,,,0,30,30,30,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,BODY,59504939c58c85000101dc92,16/02/1949,2020-09-10_13h31.10.201,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a1c568a2d03068ae8efc0,2,,,,,,wheel,,,,,,0,31,31,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
